id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48803319,Gorgeous Green House!!! Minutes to French quarter.,393696669,Christopher,,Fairgrounds,29.98604,-90.07066,Entire home/apt,,1,13,2021-09-04,0.36,1,0,0,"20STR-06914, 20-OSTR-65965"
48841841,The Marquee (1 BR Suite),28252451,Jessica,,Central Business District,29.95608,-90.07319,Entire home/apt,322,2,1,2022-03-03,0.04,1,353,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48849485,"Amazing Extended Stay Luxury Home, many perks 2123",66925019,Bianka,,Central City,29.9405,-90.08575,Entire home/apt,273,30,20,2024-01-01,0.59,14,77,5,"20-RSTR-01463, 19-OSTR-70364"
48856280,"Mid-City NOLA Getaway, Great for Groups!",209234546,Seth,,Bayou St. John,29.9708,-90.08551,Entire home/apt,294,3,65,2024-02-18,1.83,1,142,19,"23-RSTR-01023, 21-OSTR-03993"
49092872,Beautiful Uptown Family Home with Pool!,128997278,Maria,,Black Pearl,29.93808,-90.13045,Entire home/apt,511,3,5,2023-10-23,0.18,1,25,1,"18STR-18827, 20-OSTR-00044"
48862827,New Orleans Historic Mid City Home,391526697,Samer,,Tulane - Gravier,29.95829,-90.08522,Entire home/apt,1000,2,13,2021-08-02,0.37,1,89,0,"18STR-09456, 18-OSTR-09456"
48865466,Cute Carrollton Studio steps to bustling Oak St!,14265141,Joseph,,Leonidas,29.9512,-90.13456,Entire home/apt,71,30,4,2022-07-09,0.12,3,86,0,
48922501,Saints Fan  Extravaganza,49452897,Lisa,,Leonidas,29.9583,-90.12909,Private room,95,30,0,,,24,365,0,
49555032,Long Stay FULL/QUEEN  Bunkbed. No Fees!,49452897,Lisa,,Leonidas,29.95823,-90.12892,Shared room,35,30,0,,,24,365,0,
49099107,A Shotgun Named Desire || On Canal Streetcar Line,396005428,Margaret,,Mid-City,29.97799,-90.10643,Entire home/apt,100,2,171,2024-03-04,4.90,1,0,58,"23-NSTR-15280, 21-OSTR-06801"
49582450,3BD HOME STEPS TO SAINT CHARLES AVE. GATED PARKING,64823547,Brenna And Nick,,Milan,29.92954,-90.09107,Entire home/apt,220,1,184,2024-03-09,5.31,79,240,62,"22-CSTR-15637, 22-OSTR-14846"
49595767,Melpomene Manor - Garden District Gorgeous,2008130,Craig,,Central City,29.93903,-90.07556,Entire home/apt,357,3,74,2024-03-03,2.39,2,330,25,"21-RSTR-13612, 21-OSTR-11966"
49105738,Sparkling New St Claude House - Long Term Rental,396051707,Travis,,St. Claude,29.97507,-90.03112,Entire home/apt,95,30,8,2023-07-31,0.24,1,251,1,
49596134,"Skip to Saint Charles, Local Art-Filled Hideaway",64823547,Brenna And Nick,,Milan,29.92918,-90.09233,Entire home/apt,173,1,209,2024-03-08,6.02,79,0,61,"20-cstr-31458, 19OSTR-26434"
49111471,Minutes away from the French Quarter,126797004,Allyson,,Mid-City,29.96268,-90.0937,Entire home/apt,136,3,25,2024-02-18,0.73,1,331,8,"21-cstr-03052, 20-ostr-32322"
49607938,"""Everywhere Else is Cleveland""",243128254,Suzie,,Uptown,29.92604,-90.10912,Entire home/apt,130,3,43,2024-03-03,1.25,1,36,19,"21RSTR-00220, 21-OSTR-00220"
49632579,3 Bb Urban Oasis w Private Parking &amazing patio!,64823547,Brenna And Nick,,Seventh Ward,29.97281,-90.05923,Entire home/apt,155,1,156,2024-02-26,4.56,79,234,46,"22-CSTR-15634, 22-OSTR-14846"
49112724,"Best Location, Curated 2 bdr Apt w/ Balcony | Lime Ricky, Henry Guest House",3608870,Kasra,,Lower Garden District,29.93651,-90.07258,Entire home/apt,303,2,17,2024-01-15,0.64,4,347,11,"21-RSTR-14557, 21-OSTR-11241"
49634614,Freret Cottage:Walk Tulane-St. Car-GD-Parking,400339248,Emma,,Freret,29.93502,-90.107033,Entire home/apt,197,3,73,2024-03-11,2.18,1,0,26,"21-CSTR-04228, 21-OSTR-06599"
49637641,Urban 3 bedroom Local Art Filled Frenchman Oasis,64823547,Brenna And Nick,,Seventh Ward,29.97452,-90.05791,Entire home/apt,222,1,132,2024-03-03,3.84,79,242,30,"22-CSTR-15636, 22-OSTR-14846"
49651923,"Beautiful, open and bright with chef’s kitchen.",553881,Keithley,,Milan,29.93197,-90.09422,Entire home/apt,88,30,13,2024-01-24,0.42,1,310,5,
49684475,"Luxury Mid-City Home, Back Yard & Private Parking",374219541,Brenna And Nick,,Gert Town,29.95732,-90.10135,Entire home/apt,,30,2,2022-01-10,0.06,1,2,0,"20RSTR-26434, 19OSTR-26434"
49688764,The Okra Inn: En Suite with Patio,2707644,Lindsay,,Mid-City,29.97543,-90.09773,Private room,,1,14,2023-11-01,0.45,14,0,4,"21-CSTR-08131, 20-OSTR-02677"
49127988,Sonder at The Vitascope | Accessible 2BR Apt,218602737,Sonder (New Orleans),,Central Business District,29.95247,-90.06901,Entire home/apt,280,2,22,2024-02-01,0.63,61,200,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49690974,Maison Marais Cottage,141062941,Joni,,Treme - Lafitte,29.96578,-90.06746,Entire home/apt,229,30,68,2024-02-24,1.99,2,336,22,"21STR-56790, 21-OSTR-56789"
49692332,Maison Marais I,141062941,Joni,,Treme - Lafitte,29.96448,-90.06731,Entire home/apt,225,30,82,2024-02-11,2.51,2,335,26,"21STR-56789, 21-OSTR-56789"
49128136,Sonder at The Vitascope | Two-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.95276,-90.06931,Entire home/apt,303,2,197,2024-02-26,5.54,61,338,66,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49128233,Sonder at The Vitascope | Superior 2BR Apt,218602737,Sonder (New Orleans),,Central Business District,29.95416,-90.06971,Entire home/apt,323,2,686,2024-02-26,19.42,61,0,249,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49128616,Sonder at The Vitascope | Three-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.95219,-90.06939,Entire home/apt,478,2,68,2024-02-08,1.92,61,265,17,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49728335,Suite Escape - Suite Dreams,110874257,Minnie,,Gentilly Terrace,29.9969229303317,-90.05385664182236,Entire home/apt,49,30,1,2024-01-31,0.73,1,117,1,
49775935,Tremé Treasure! Easy Walk to French Quarter!,62166593,Kayla,,Seventh Ward,29.97084,-90.0706,Private room,82,1,138,2024-03-08,4.27,9,0,42,"19STR-01538, 19-OSTR-01291"
49777961,Entire Guest Apartment-King Bed-Uptown New Orleans,401457837,Petra,,Milan,29.93294,-90.10019,Entire home/apt,141,1,113,2024-03-06,3.32,1,0,61,"21-RSTR-02616, 21-OSTR-02595"
49778697,2br/2ba Bywater Beauty with Jacuzzi tub!,1543594,Melinda,,Bywater,29.96711,-90.02983,Entire home/apt,127,3,8,2024-02-13,0.25,1,90,3,"23-NSTR-15339, 23-OSTR-15303"
49128862,Sonder at The Vitascope | Accessible 3BR Apt,218602737,Sonder (New Orleans),,Central Business District,29.95243,-90.06894,Entire home/apt,405,2,56,2024-01-28,1.60,61,195,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49135765,Adorable Mid City 2 Bedroom Centrally Located!,340682363,Robert,,Mid-City,29.97755,-90.0944,Entire home/apt,126,3,120,2024-02-15,3.53,3,349,30,"21-CSTR-11264, 19OSTR-26283"
49815160,Best Location! Victorian Home off Magazine,6467652,Melissa + Tyler,,Touro,29.92328,-90.09626,Entire home/apt,650,30,2,2022-12-30,0.08,1,220,0,
49834060,Magical Uptown Oasis - Oak Trees and Books Galore,1864063,Fredericka,,East Riverside,29.92071,-90.08867,Entire home/apt,,30,2,2022-04-19,0.06,1,0,0,
49137941,2 Blocks to Parade Route! Unbeatable Bayou Luxury,64823547,Brenna And Nick,,City Park,29.97998,-90.08997,Entire home/apt,268,1,204,2024-03-05,5.81,79,0,69,"21-rstr-01308, 19OSTR-26434"
49143312,Miss Ruby’s Mid-City • Our Historic Home,257746146,Kristin & Greg,,Mid-City,29.972073,-90.095535,Entire home/apt,239,3,69,2024-02-25,2.50,1,274,27,"20-CSTR-00544, 22-OSTR-04938"
49159449,Lovely Private Home in Holy Cross,1832077,Brian,,Holy Cross,29.95897,-90.02208,Entire home/apt,125,30,1,2021-08-01,0.03,5,92,0,
49859812,Steps away from the St. Charles Streetcar,57428090,Will,,Leonidas,29.95475,-90.12466,Entire home/apt,,2,44,2022-07-30,1.31,1,0,0,"21-RSTR-06183, 21-OSTR-06187"
49171474,Centrally Located for a New Orleans Adventure!,10076740,Jen,,East Carrollton,29.95044,-90.12233,Entire home/apt,85,1,173,2024-02-25,5.20,1,0,54,"21-RSTR-05692, 21-OSTR-05690"
49188185,"Bayou Bungalow - Bright, Airy, Fun!",18749274,Caroline,,Bayou St. John,29.97251,-90.08457,Entire home/apt,145,1,46,2024-02-26,1.33,1,75,12,"21-RSTR-04779, 21-OSTR-17086"
49881316,"St Claude/Bywater Belle, Mins to FQ and Frenchmen!",30075532,Justin,,St. Claude,29.96739,-90.0355,Entire home/apt,159,2,32,2024-02-25,0.96,1,338,7,"19STR-27098, 23-OSTR-17722"
49887068,Classic Cozy *Uptown* Shotgun w/ Private Patio,123407715,Guillermo,,East Riverside,29.91799,-90.09432,Entire home/apt,72,30,14,2024-01-31,0.43,1,160,4,
49892936,Condo just steps from Bourbon Street,8118306,Eric,,Central Business District,29.95021,-90.07018,Entire home/apt,155,3,75,2024-02-19,2.23,13,0,16,"21-CSTR-14223, 21-OSTR-06524"
49906798,Private Home w/ Heated Pool and Tropical Garden,8329708,Sam,,Mid-City,29.9654,-90.08833,Entire home/apt,581,2,107,2024-02-25,3.13,16,280,41,"21-CSTR-03805, 23-OSTR-07682"
49907408,Midcity Hideaway,111828052,Danielle,,Seventh Ward,29.98061784078556,-90.0695587877648,Entire home/apt,140,2,7,2024-02-27,3.23,1,115,7,"23NSTR14673, 22OSTR15798"
49912051,2 Kitchens 2 Living Rooms 2 Terraces! Double Up,293742020,New Orleans Luxury,,Central Business District,29.94464,-90.06573,Entire home/apt,553,1,5,2024-01-02,0.22,41,329,3,"20CSTR-30923, 20OSTR-00330"
49912052,Taste of Downtown New Orleans Not Found in Hotel!,293742020,New Orleans Luxury,,Central Business District,29.94951,-90.06542,Entire home/apt,504,1,24,2024-03-11,0.75,41,308,6,"20CSTR-30939, 20OSTR-00330"
49912053,"2 Kitchens, 2 Living Rooms, 2 Terraces! Double Up",293742020,New Orleans Luxury,,Central Business District,29.94687,-90.06623,Entire home/apt,504,1,7,2023-04-24,0.21,41,0,2,"20CSTR-17145, 20OSTR-00330"
49194285,"Perfect Location, Beautiful Home!",146744448,Tomy,,Seventh Ward,29.97012,-90.05743,Entire home/apt,149,2,119,2024-03-04,3.38,2,135,44,"22-CSTR-19627, 22-OSTR-19626"
49208705,Furnished Condo Near French Quarter,393425768,Sam,,Seventh Ward,29.96949,-90.06762,Entire home/apt,137,1,56,2024-02-14,1.60,35,314,9,"20-CSTR-31551, 21-OSTR-12387"
49915848,New Orleans Luxury Compound,9712564,Colleen,,East Carrollton,29.941728920777592,-90.12817196083355,Entire home/apt,2950,30,3,2023-10-22,0.34,2,155,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49214996,Marigny Saint Ferdinand Great for Large Groups,323664718,Nichole,,Bywater,29.967073440551758,-90.04891204833984,Entire home/apt,443,3,85,2024-02-26,2.49,14,0,29,"20-CSTR-05627, 22-OSTR-06550"
49923720,Historic Home Walking Distance To Streetcar!,7663957,Sarah,,Central City,29.93458,-90.08866,Entire home/apt,176,1,167,2024-02-21,4.99,1,0,60,"23-NSTR-18056, 23-OSTR-07149"
49929829,Lion House Apartment,55336868,Bryan,,Marigny,29.96266,-90.0542,Entire home/apt,425,1,26,2024-02-13,0.81,1,79,4,"21-RSTR-05811, 21-OSTR-05807"
49967052,Hip Bywater 1BD/1BA near French Quarter w/ Parking,129080932,Alexandra And Aldo,,Bywater,29.96234,-90.03386,Entire home/apt,115,1,177,2024-02-26,5.20,9,0,54,"22-CSTR-02203, 21-OSTR-12080"
49226921,Cool Modern Condo in Best Location,95683904,Brad,,Central Business District,29.94967,-90.072,Entire home/apt,126,3,96,2024-02-27,2.82,22,31,42,"21-CSTR-09618, 20OSTR-00047"
49968384,Cozy Bywater Nook Near French Quarter w/ Parking,129080932,Alexandra And Aldo,,Bywater,29.96025,-90.03257,Entire home/apt,114,1,186,2024-02-19,5.49,9,146,60,"22-CSTR-02211, 22-OSTR-12080"
49241053,Luxury 2BR Condo in CBD | Walk to French Quarter,58623602,Jensen,,Central Business District,29.951197,-90.07103,Entire home/apt,177,2,126,2024-02-25,3.79,1,0,50,"21-CSTR-09943, 21-OSTR-09942"
49968588,"Bywater Hideaway, 2BD Near French Quarter, Parking",129080932,Alexandra And Aldo,,Bywater,29.96242,-90.03395,Entire home/apt,146,1,150,2024-02-14,4.42,9,104,69,"22-CSTR-02212, 22-OSTR-12080"
49968732,"Bywater Alcove, Near French Quarter, Free parking",129080932,Alexandra And Aldo,,Bywater,29.96024,-90.03214,Entire home/apt,113,3,142,2024-02-19,4.18,9,131,62,"22-CSTR-02214, 22-OSTR-12080"
49999952,50 feet from Bayou St. John!,403233467,Nash,,Bayou St. John,29.97792,-90.08816,Entire home/apt,,30,7,2022-11-05,0.23,1,0,0,
49241102,True New Orleans Home Uptown-Balcony-Well Appointd,397133172,Kimberly,,Audubon,29.93316,-90.11297,Entire home/apt,240,2,15,2024-02-11,0.44,1,65,10,"20-STR-01755, 20-OSTR-01754"
50010894,Beautiful 1bed house walk to French Q & Bourbon St,26642486,Jose,,Seventh Ward,29.96923,-90.06251,Entire home/apt,113,2,116,2024-02-26,3.46,17,149,37,"20CSTR-22542, 20OSTR-22542"
49243183,Big Home for Large Group Walk to French Quarter!,101652405,Russell,,Treme - Lafitte,29.96714,-90.06846,Entire home/apt,825,2,80,2024-02-19,2.41,16,131,27,"19rstr-26909, 20-ostr-58397"
50032804,The Jewel Box - Newly Renovated 1 BR Private Suite,11082320,Shane,,Central City,29.93175,-90.09136,Entire home/apt,108,2,88,2024-02-25,3.30,1,0,35,"21-RSTR-17724, 21-OSTR-18157"
50033005,Luxury Condo in the Warehouse District!,401903376,Bryan,,Lower Garden District,29.94465,-90.06761,Entire home/apt,271,3,42,2024-02-25,1.74,1,175,15,"21CSTR-09230, 21OSTR-03993"
49256254,Algier's point Charming Apartment Near Ferry,105925680,Joseph,,Algiers Point,29.95232,-90.05046,Entire home/apt,399,30,12,2021-12-29,0.36,4,0,0,"21rstr-36874, 21ostr-05678"
50064726,Chic Escape w/ Furnished Deck: Walk to Cafes!,122380652,Evolve,,Bayou St. John,29.97202,-90.08285,Entire home/apt,96,30,41,2022-10-23,1.23,25,305,0,"21-RSTR-07494, 21-OSTR-07496"
49276848,40-LOVE,78471802,Kevin,,Fairgrounds,29.98239,-90.08444,Entire home/apt,113,2,73,2024-02-18,2.09,1,0,24,"22RSTR-15389, 22OSTR-16905"
50091085,Classic New Orleans Camelback right off Magazine!,546244,Kyle,,East Riverside,29.92204,-90.08885,Entire home/apt,164,3,81,2024-02-12,2.53,1,132,19,"19STR-10634, 21OSTR-28934"
50116900,Stunning Greek Revival in Lower Garden District,1091287,Trevor,,Lower Garden District,29.936745,-90.070023,Entire home/apt,440,3,57,2024-01-22,1.94,1,0,10,"23-NSTR-17705, 22-OSTR-19973"
50153963,Sweet Home,337594027,Ozue,,Seventh Ward,29.9716,-90.06381,Entire home/apt,150,3,15,2023-11-25,0.60,4,315,6,"21-RSTR-19610, 20-OSTR-02899"
50155706,"3 Bed, 2 Bath New Orleans Cottage.Great location!",68133194,Cecily,,Mid-City,29.97,-90.09101,Entire home/apt,271,3,49,2024-02-25,1.52,1,5,17,"21-RSTR-00870, 21-OSTR-06059"
50158758,Bayou St John Victorian Eastlake Architecture,404796288,Wheeler,,Bayou St. John,29.9742,-90.08505,Entire home/apt,146,2,70,2024-02-24,2.09,1,195,21,"21-RSTR-09398, 22-OSTR-01662"
50194045,Incredible 2br Downtown Loft- near Bourbon!,112910785,Marigny,,Central Business District,29.95136,-90.072,Entire home/apt,188,3,81,2024-02-27,2.42,65,0,33,"21-CSTR-07873, 19-ostr-00044"
50211597,Cozy Uptown Home Near Downtown and FQ!,207011062,Devinn,,Central City,29.94071,-90.09343,Entire home/apt,228,2,91,2024-02-25,2.71,1,329,23,"23-NSTR-14490, 21-OSTR-05794"
50233303,Maison de Nil - House of Nile - centrally located,398681276,Deidra,,Central City,29.944414138793945,-90.09278869628906,Entire home/apt,177,3,10,2023-07-03,0.35,3,323,1,"21RSTR-11217, 12OSTR-11218"
50237165,Best Choice Studio in Mid City NOLA,124259431,Vizion,,St. Roch,29.98818,-90.06828,Entire home/apt,59,30,5,2022-08-05,0.19,4,340,0,
50244336,Upscale New Orleans Penthouse | Private Elevator,304169379,Edward,,West Riverside,29.921493530273438,-90.11931610107422,Entire home/apt,338,1,145,2024-03-04,4.53,4,240,53,"21-RSTR-09224, 19OSTR-27105"
50260266,New 1-Bedroom! “The Gallery” in Algiers Point!,67044050,Wesley,,Algiers Point,29.95018,-90.05171,Entire home/apt,125,2,54,2024-03-03,2.14,1,226,20,"21-RSTR-18388, 21-OSTR-18340"
49291284,Spacious Home in Quiet Uptown/Fountainblue Area,225601172,Adam,,Marlyville - Fontainbleau,29.95417085832012,-90.11093588245716,Entire home/apt,112,2,17,2024-03-04,2.01,1,165,17,"22-RSTR-01562, 22-OSTR-01559"
50266337,Hidden Gem in Esplanade Ridge - 5min from FQ,46959243,Annie,,Seventh Ward,29.97438,-90.0707,Entire home/apt,114,2,40,2024-02-04,1.25,1,49,11,"22-RSTR-01900, 22-OSTR-01902"
50289349,Gone Festin’ Getaway: Cozy 2-Bedroom Gateway,24324394,Joe,,Seventh Ward,29.97771,-90.07302,Entire home/apt,127,2,36,2024-02-26,1.53,1,295,19,"23-NSTR-15042, 23-OSTR-19830"
50305079,Historic Townhome,406202185,Charlotte,,Garden District,29.93017,-90.08572,Entire home/apt,,30,0,,,1,0,0,
50307670,NOLA’S COZY 3 Bedroom House w/ Pool & Jacuzzi,253567289,Michael,,Behrman,29.93316,-90.03513,Entire home/apt,214,2,42,2024-02-19,1.28,1,24,9,"21-RSTR-12156, 19-OSTR-19529"
50325864,The Crescent City Suite,22896374,Jonathan,,Holy Cross,29.9552,-90.02038,Entire home/apt,90,1,120,2024-03-11,4.14,1,80,55,"21-rstr-08297, 21-ostr-11272"
50347563,Clean and comfortable Broadmoor guest suite.,44519947,Vanessa,,Broadmoor,29.94545,-90.10404,Entire home/apt,90,1,115,2024-02-25,3.46,1,0,43,"21-RSTR-00213, 21-OSTR-03167"
50380241,Our Home On Bellaire,147574629,Jared,,West End,30.0135,-90.12053,Entire home/apt,185,2,87,2024-02-25,2.67,1,102,25,"22-RSTR-14518, 22-OSTR-14517"
50395156,Barbados Bungalow - sleeps 4,356719124,B&W Courtyards,,Marigny,29.96303,-90.0541,Private room,209,30,0,,,5,270,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
50395164,King Courtyard Room - sleeps 2,356719124,B&W Courtyards,,Marigny,29.96292,-90.05276,Private room,186,30,1,2021-06-27,0.03,5,57,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
50419654,Uptown Comfort Steps from Magazine st/Parade Route,342204504,Christopher,,West Riverside,29.91983,-90.10624,Entire home/apt,140,2,21,2024-03-03,0.68,1,65,13,"22RSTR-10782, 22OSTR-11541"
50419879,Magazine Styled Cozy Apartment,407337976,Quintasia,,Tall Timbers - Brechtel,29.89901,-89.99461,Entire home/apt,125,30,0,,,1,88,0,
50435219,"NOLA Home 2 Blocks to Streetcar, Cafes & Bars",122380652,Evolve,,Mid-City,29.97076,-90.08943,Entire home/apt,178,2,47,2024-02-18,1.50,25,326,18,"20RSTR-27294, 20-OSTR-27296"
50443830,Lower Garden District Retreat,61085687,Michael,,Lower Garden District,29.9385,-90.07039,Entire home/apt,172,2,48,2024-03-06,1.99,1,124,21,"22-CSTR-16212, 22-OSTR-09321"
50462314,Presidential Balcony Suite Downtown New Orleans,454425442,Adam,,Central Business District,29.9516,-90.06821,Entire home/apt,229,2,250,2024-03-03,7.52,31,0,90,"21-CSTR-09905, 21-OSTR-17158"
50472426,Bywater Condo -10 minutes to French Quarter,35395756,Kpvr,,Bywater,29.96409,-90.04109,Entire home/apt,75,30,3,2022-11-01,0.11,10,90,0,
49304018,Bayou Saint John Oasis,4229299,Dominique,,Bayou St. John,29.97617,-90.08086,Entire home/apt,221,2,45,2024-02-19,1.64,1,7,10,"21-RSTR-08058, 21-OSTR-12390"
50485981,Pleasant Street Suite,155042241,Todd,,Irish Channel,29.92131,-90.08567,Entire home/apt,120,2,113,2024-03-07,3.45,5,253,44,"20RSTR-37403, 20OSTR-63041"
49318568,New Colorful Marigny 2br- Close to Everything!,112910785,Marigny,,Marigny,29.96573,-90.05216,Entire home/apt,170,3,89,2024-03-01,2.56,65,280,40,"22-RSTR-06847, 20-OSTR-00044"
49338560,Central NOLA Home: 2 Mi to Bourbon Street!,122380652,Evolve,,St. Roch,29.97672,-90.04867,Entire home/apt,,30,18,2023-01-02,0.71,25,0,0,"22-CSTR-01402, 20-OSTR-01403"
50487725,The Bellville Freret by Tulane/Loyola & Streetcar,38519704,Courtney,,Freret,29.93618,-90.10976,Entire home/apt,680,3,9,2024-01-02,0.34,2,151,2,"23STR-04086, 23OSTR-04086"
49339297,"Historic 1BR Home, Steps to Streetcar, Fios Wifi",124778942,Devin,,Mid-City,29.97736,-90.09639,Entire home/apt,101,2,128,2024-03-01,3.70,3,0,37,"21-RSTR-06311, 21-OSTR-06277"
50490801,Mix it Nola properties 2,352750557,Eric & Melissa,,Milneburg,30.02123,-90.06038,Entire home/apt,181,2,50,2024-01-21,1.53,2,88,13,"21RSTR-03903, 21OSTR-33446"
50491099,Two Monthly Loft Bed Rentals/No Cleaning Fee,49452897,Lisa,,Leonidas,29.95792,-90.13035,Shared room,70,30,0,,,24,365,0,
50522973,"Barbara Suite: 1 Br 1 Ba, work space + ferry to FQ",330255124,Lloyd,,Mcdonogh,29.93864,-90.05055,Private room,70,3,31,2023-11-06,0.95,2,122,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
